2017 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,,,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H3328,Local CCP,"THE NEW YORK STATE CATHOLIC HEALTH PLAN, INC.",Fidelis Care,"The New York State Catholic Health Plan, Inc.",75%,64%,66,73%,86%,54%,97%,60.7%,91%,73%,88%,66%,72%,96%,84%,76%,91%,65%,12%,81,72,84,84,82,85,0.23,8%,100,Medicare shows only a Star Rating for this topic,95%,83%,89%,91%,0.8,88%,0.23,8%,100,Medicare shows only a Star Rating for this topic,83,88,98,3%,78%,79%,73%,37.3%
H3330,Local CCP,HEALTH INSURANCE PLAN OF GREATER NEW YORK,EmblemHealth Medicare HMO,"EmblemHealth, Inc.",78%,74%,67,63%,83%,51%,98%,CMS identified issues with this plan's data,85%,82%,86%,55%,76%,97%,76%,70%,77%,69%,13%,80,69,84,83,82,82,0.09,5%,80,Medicare shows only a Star Rating for this topic,94%,79%,98%,99%,CMS identified issues with this plan's data,CMS identified issues with this plan's data,0.09,5%,80,Medicare shows only a Star Rating for this topic,83,88,98,4%,77%,79%,73%,72.4%
H3335,Local CCP,"EXCELLUS HEALTH PLAN, INC.","Excellus Health Plan, Inc","Lifetime Healthcare, Inc.",78%,66%,78,68%,85%,49%,98%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,18%,73%,94%,78%,80%,85%,48%,11%,85,78,92,87,84,86,0.04,7%,80,Medicare shows only a Star Rating for this topic,97%,89%,99%,96%,0.4,89%,0.04,7%,80,Medicare shows only a Star Rating for this topic,82,92,98,7%,83%,87%,82%,15.2%
H3337,Local CCP,"LIBERTY HEALTH ADVANTAGE, INC.",Liberty Health Advantage,"Liberty Health Advantage, Inc.",70%,68%,63,62%,83%,43%,93%,54.5%,69%,78%,85%,Not enough data available,71%,97%,74%,64%,Not enough data available,63%,6%,Not enough data available,67,82,Not enough data available,78,82,0.66,29%,80,Medicare shows only a Star Rating for this topic,77%,63%,99%,97%,0.0,Not enough data available,0.66,29%,80,Medicare shows only a Star Rating for this topic,80,Not enough data available,99,7%,72%,71%,64%,14.1%
H3342,Local CCP,"EMPIRE HEALTHCHOICE ASSURANCE, INC.",Empire BlueCross BlueShield,Anthem Inc.,67%,62%,68,71%,82%,46%,85%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,36%,65%,93%,70%,67%,74%,50%,12%,84,75,89,87,84,88,0.36,5%,100,Medicare shows only a Star Rating for this topic,92%,93%,99%,99%,2.1,81%,0.36,5%,100,Medicare shows only a Star Rating for this topic,83,91,99,4%,81%,84%,77%,27.0%
H3344,Local CCP,INDEPENDENT HEALTH BENEFITS CORPORATION,Independent Health,"Independent Health Association, Inc.",77%,77%,82,65%,85%,53%,92%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,81%,94%,88%,82%,84%,60%,9%,85,78,89,87,87,83,0.07,3%,100,Medicare shows only a Star Rating for this topic,93%,79%,98%,96%,8.9,Not enough data available,0.07,3%,100,Medicare shows only a Star Rating for this topic,87,93,98,6%,85%,87%,82%,26.1%
H3347,Local CCP,"ELDERPLAN, INC.",Elderplan,"Elderplan, Inc.",60%,34%,61,63%,84%,46%,53%,87.6%,30%,89%,63%,8%,19%,95%,36%,24%,62%,72%,14%,80,69,86,Not enough data available,82,85,0.28,17%,80,Medicare shows only a Star Rating for this topic,95%,78%,96%,95%,8.8,50%,0.28,17%,80,Medicare shows only a Star Rating for this topic,82,Not enough data available,99,6%,71%,72%,66%,41.5%
H3351,Local CCP,"EXCELLUS HEALTH PLAN, INC.","Excellus Health Plan, Inc","Lifetime Healthcare, Inc.",81%,73%,86,65%,86%,51%,94%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,18%,82%,95%,86%,81%,82%,54%,11%,84,82,91,89,83,88,0.06,8%,60,Medicare shows only a Star Rating for this topic,98%,90%,79%,81%,1.3,78%,0.06,8%,60,Medicare shows only a Star Rating for this topic,84,93,99,8%,83%,86%,82%,16.3%
H3359,Local CCP,"HEALTHFIRST HEALTH PLAN, INC.",Healthfirst Medicare Plan,"Healthfirst, Inc.",81%,72%,71,68%,89%,63%,94%,59.1%,84%,67%,83%,72%,78%,97%,72%,73%,77%,74%,CMS identified issues with this plan's data,82,70,85,85,85,85,0.10,10%,100,Medicare shows only a Star Rating for this topic,98%,99%,90%,96%,0.3,86%,0.10,10%,100,Medicare shows only a Star Rating for this topic,85,Not enough data available,99,3%,78%,78%,70%,36.5%
H3361,Local CCP,"WELLCARE OF NEW YORK, INC.",WellCare,"WellCare Health Plans, Inc.",67%,59%,66,63%,84%,52%,90%,23.4%,68%,58%,72%,13%,61%,95%,64%,51%,76%,60%,13%,77,70,81,83,79,83,0.22,22%,100,Medicare shows only a Star Rating for this topic,97%,96%,83%,81%,4.8,71%,0.22,22%,100,Medicare shows only a Star Rating for this topic,80,87,99,5%,74%,74%,68%,36.1%
H3362,Local CCP,"INDEPENDENT HEALTH ASSOCIATION, INC.",Independent Health,"Independent Health Association, Inc.",77%,72%,80,65%,86%,51%,96%,97.5%,99%,96%,99%,17%,76%,98%,92%,80%,78%,52%,11%,88,80,93,87,89,84,0.04,2%,100,Medicare shows only a Star Rating for this topic,93%,96%,98%,96%,5.0,88%,0.04,2%,100,Medicare shows only a Star Rating for this topic,84,95,98,6%,84%,86%,79%,31.3%
H3370,Local CCP,"EMPIRE HEALTHCHOICE HMO, INC.",Empire BlueCross BlueShield,Anthem Inc.,68%,60%,74,71%,84%,49%,88%,25.8%,80%,69%,85%,38%,68%,95%,64%,65%,70%,60%,13%,83,68,86,83,77,81,0.32,11%,80,Medicare shows only a Star Rating for this topic,95%,92%,99%,99%,1.8,61%,0.32,11%,80,Medicare shows only a Star Rating for this topic,76,90,99,3%,79%,82%,76%,27.2%
H3379,Local CCP,"UNITEDHEALTHCARE OF NEW YORK, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",63%,57%,64,73%,85%,46%,82%,99.4%,99%,100%,100%,41%,71%,96%,74%,52%,82%,67%,11%,79,67,84,80,78,83,0.16,14%,100,Medicare shows only a Star Rating for this topic,100%,96%,99%,99%,0.0,Not enough data available,0.16,14%,100,Medicare shows only a Star Rating for this topic,79,Not enough data available,99,4%,77%,81%,73%,76.9%
H3384,Local CCP,HEALTHNOW NEW YORK INC.,BlueCross BlueShield of WNY and BlueShield of NENY,HealthNow New York Inc.,73%,69%,77,64%,88%,48%,100%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,16%,80%,95%,89%,84%,79%,56%,12%,88,80,92,87,86,84,0.06,9%,80,Medicare shows only a Star Rating for this topic,93%,93%,97%,100%,0.5,Not enough data available,0.06,9%,80,Medicare shows only a Star Rating for this topic,83,92,98,6%,81%,85%,79%,56.3%
H3387,Local CCP,"UNITEDHEALTHCARE OF NEW YORK, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",79%,72%,73,70%,83%,54%,100%,56.3%,86%,80%,88%,Not enough data available,83%,99%,78%,73%,72%,76%,9%,76,66,80,Not enough data available,84,Not enough data available,0.33,22%,60,Medicare shows only a Star Rating for this topic,97%,97%,98%,98%,1.3,Not enough data available,0.33,22%,60,Medicare shows only a Star Rating for this topic,83,Not enough data available,99,3%,81%,79%,74%,56.1%
H3388,Local CCP,"CAPITAL DISTRICT PHYSICIANS' HEALTH PLAN, INC.",CDPHP Medicare Choices,"Capital District Physicians' Health Plan, Inc.",80%,78%,80,68%,86%,53%,98%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,27%,80%,93%,83%,76%,84%,56%,11%,86,80,92,88,88,86,0.06,6%,100,Medicare shows only a Star Rating for this topic,97%,88%,96%,97%,1.0,80%,0.06,6%,100,Medicare shows only a Star Rating for this topic,85,92,99,4%,81%,87%,83%,33.7%
H3404,Local CCP,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA,Blue Cross and Blue Shield of North Carolina,Blue Cross and Blue Shield of North Carolina,80%,67%,82,71%,85%,54%,82%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,23%,61%,96%,60%,31%,80%,49%,13%,85,78,89,86,81,89,0.14,15%,100,Medicare shows only a Star Rating for this topic,93%,85%,88%,90%,CMS identified issues with this plan's data,CMS identified issues with this plan's data,0.14,15%,100,Medicare shows only a Star Rating for this topic,81,89,99,8%,80%,82%,77%,45.0%
H3416,Local CCP,"HEALTHPARTNERS UNITYPOINT HEALTH, INC.",HealthPartners UnityPoint Health,"HealthPartners UnityPoint Health, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H3447,Local CCP,"HEALTHKEEPERS, INC.",Anthem HealthKeepers,Anthem Inc.,75%,82%,73,Plan too new to be measured,Plan too new to be measured,57%,98%,68.0%,96%,94%,98%,Not enough data available,82%,98%,89%,82%,82%,60%,7%,79,75,90,84,85,84,0.34,10%,80,Medicare shows only a Star Rating for this topic,93%,81%,96%,98%,0.0,Not enough data available,0.34,10%,80,Medicare shows only a Star Rating for this topic,84,92,99,4%,81%,81%,75%,49.0%
H3449,Local CCP,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA,Blue Cross and Blue Shield of North Carolina,Blue Cross and Blue Shield of North Carolina,76%,60%,78,66%,86%,55%,72%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,20%,63%,95%,59%,39%,83%,51%,12%,83,74,88,85,83,86,0.21,15%,100,Medicare shows only a Star Rating for this topic,94%,88%,88%,90%,CMS identified issues with this plan's data,CMS identified issues with this plan's data,0.21,15%,100,Medicare shows only a Star Rating for this topic,80,88,99,7%,77%,80%,75%,44.4%
H3471,Local CCP,"HEALTH ALLIANCE NORTHWEST HEALTH PLAN, INC.",Health Alliance Medicare,The Carle Foundation,Not enough data available,69%,70,Plan too new to be measured,Plan too new to be measured,47%,82%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,76%,97%,82%,59%,86%,47%,7%,80,80,89,86,83,88,0.08,11%,80,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,97%,95%,0.0,Not enough data available,0.08,11%,80,Medicare shows only a Star Rating for this topic,82,93,98,4%,81%,83%,80%,29.6%
H3480,Demo,"HUMANA HEALTH PLAN, INC.",Humana Gold Plus Integrated,Humana Inc.,No data available,No data available,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,No data available,No data available,No data available,No data available,No data available,No data available,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,CMS identified issues with this plan's data,CMS identified issues with this plan's data,No data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,No data available,No data available,No data available,No data available,No data available,No data available
