2018 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,,,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,
H3708,Local CCP,"Oklahoma Superior Select, Inc.",Tribute Health Plan of Oklahoma,"Healthcare Investors, LLC",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,68%,75%,81%,81%,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,100,Not enough data available,Not enough data available,Not enough data available,85%,75%,Not enough data available,Not enough data available,Not enough data available,Not enough data available,100,Not enough data available,Plan too small to be measured,Plan too small to be measured,96,No data available,74%,85%,69%
H3749,Local CCP,"Unitedhealthcare Of Oklahoma, Inc.",UnitedHealthcare,"UnitedHealth Group, Inc.",72%,77%,78,63%,87%,50%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,49%,66%,96%,78%,69%,78%,51%,44%,52%,10%,84,79,91,86,86,85,0.14,5%,40,Medicare shows only a Star Rating for this topic,100%,96%,99%,99%,0.8,Not enough data available,0.14,5%,40,Medicare shows only a Star Rating for this topic,83,90,99,78%,81%,80%,52%
H3755,Local CCP,"Community Care Hmo, Inc",CommunityCare Senior Health Plan (HMO),"CommunityCare Managed Healthcare Plans of OK, Inc.",80%,79%,80,63%,85%,47%,96%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,56%,78%,97%,85%,67%,88%,50%,43%,26%,9%,86,81,93,88,89,89,0.02,2%,100,Medicare shows only a Star Rating for this topic,100%,96%,95%,85%,2.6,Not enough data available,0.02,2%,100,Medicare shows only a Star Rating for this topic,86,92,99,80%,81%,78%,70%
H3765,Local CCP,Heartlandplains Health,HeartlandPlains Health,Catholic Health Initiatives,Not enough data available,33%,80,Plan too new to be measured,Plan too new to be measured,51%,36%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,62%,No data available,1%,CMS identified issues with this plan's data,Not enough data available,53%,43%,0%,No data available,87,81,91,86,83,88,0.74,Not enough data available,100,Not enough data available,Not enough data available,Not enough data available,81%,86%,0.0,Not enough data available,0.74,Not enough data available,100,Not enough data available,84,92,99,69%,82%,79%,54%
H3794,Local CCP,Care Improvement Plus Wisconsin Insurance Company,UnitedHealthcare,"UnitedHealth Group, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,79%,90%,92%,94%,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,60,Not enough data available,Not enough data available,Not enough data available,98%,98%,Not enough data available,Not enough data available,Not enough data available,Not enough data available,60,Not enough data available,Plan too small to be measured,Plan too small to be measured,99,86%,83%,86%,47%
H3805,Local CCP,"Unitedhealthcare Of Oregon, Inc.",UnitedHealthcare,"UnitedHealth Group, Inc.",73%,80%,75,66%,85%,51%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,52%,75%,97%,87%,75%,79%,53%,40%,66%,9%,84,79,89,87,83,86,0.16,6%,40,Medicare shows only a Star Rating for this topic,98%,100%,99%,99%,0.2,93%,0.16,6%,40,Medicare shows only a Star Rating for this topic,83,91,99,84%,85%,83%,54%
H3810,Local CCP,"Allcare Health Plan, Inc.",AllCare Advantage,"AllCare Health, Inc.",69%,73%,62,64%,83%,48%,94%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,78%,90%,92%,69%,Not enough data available,52%,41%,67%,7%,84,79,92,86,88,87,0.08,6%,100,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,93%,96%,0.0,Not enough data available,0.08,6%,100,Medicare shows only a Star Rating for this topic,84,92,99,85%,84%,86%,62%
H3811,Local CCP,"Samaritan Health Plans, Inc.",Samaritan Advantage Health Plan,Samaritan Health Services,71%,75%,71,62%,88%,51%,97%,37%,92%,53%,85%,18%,79%,92%,87%,69%,85%,57%,52%,69%,9%,85,80,91,86,86,87,0.10,4%,80,Medicare shows only a Star Rating for this topic,100%,87%,81%,80%,31.1,82%,0.10,4%,80,Medicare shows only a Star Rating for this topic,82,89,97,83%,85%,82%,68%
H3813,Local CCP,"Moda Health Plan, Inc.","Moda Health Plan, Inc.","Moda, Inc.",81%,72%,73,67%,88%,52%,88%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,55%,79%,93%,76%,71%,83%,41%,49%,53%,10%,83,80,94,85,84,85,0.08,4%,100,Medicare shows only a Star Rating for this topic,95%,72%,100%,99%,9.1,67%,0.08,4%,100,Medicare shows only a Star Rating for this topic,82,90,99,85%,86%,84%,43%
H3814,Local CCP,Atrio Health Plans,ATRIO Health Plans,ATRIO Health Plans,64%,58%,61,68%,86%,51%,89%,CMS identified issues with this plan's data,85%,87%,85%,Not enough data available,72%,91%,70%,60%,84%,67%,49%,49%,5%,84,78,92,84,87,86,0.04,6%,100,Medicare shows only a Star Rating for this topic,100%,83%,95%,90%,22.0,Not enough data available,0.04,6%,100,Medicare shows only a Star Rating for this topic,87,91,99,79%,79%,80%,64%
H3815,Local CCP,Alignment Health Plan,Alignment Health Plan,"Alignment Healthcare USA, LLC",78%,77%,73,68%,85%,50%,97%,56%,99%,91%,99%,79%,81%,98%,85%,67%,83%,60%,45%,31%,8%,80,74,90,85,88,81,0.16,13%,100,Medicare shows only a Star Rating for this topic,99%,89%,96%,99%,0.5,Not enough data available,0.16,13%,100,Medicare shows only a Star Rating for this topic,88,88,98,86%,88%,85%,78%
H3817,Local CCP,Regence Bluecross Blueshield Of Oregon,Regence BlueCross BlueShield of Oregon,"Cambia Health Solutions, Inc.",79%,73%,76,70%,85%,53%,91%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,39%,82%,95%,71%,70%,82%,56%,52%,44%,9%,84,80,90,86,85,87,0.03,5%,100,Medicare shows only a Star Rating for this topic,100%,92%,100%,99%,2.2,70%,0.03,5%,100,Medicare shows only a Star Rating for this topic,81,91,98,84%,87%,84%,71%
H3818,Local CCP,"Familycare Health Plans, Inc.",FamilyCare Health,FamilyCare Incorporated,68%,63%,65,62%,86%,47%,92%,66%,80%,82%,82%,Not enough data available,63%,94%,65%,68%,73%,56%,46%,49%,9%,82,80,89,85,86,85,0.06,5%,100,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,89%,92%,2.3,Not enough data available,0.06,5%,100,Medicare shows only a Star Rating for this topic,83,88,98,78%,79%,80%,20%
H3822,Local CCP,Health Care Service Corporation,"Blue Cross Blue Shield of IL, MT, NM",Health Care Service Corporation,76%,60%,72,64%,85%,55%,88%,71%,85%,80%,84%,46%,65%,94%,71%,61%,81%,52%,44%,38%,8%,81,77,89,84,83,85,0.26,9%,60,Medicare shows only a Star Rating for this topic,87%,74%,96%,93%,0.0,89%,0.26,9%,60,Medicare shows only a Star Rating for this topic,83,90,98,80%,83%,78%,68%
H3832,Local CCP,Hawaii Medical Service Association,HMSA Akamai Advantage,Hawaii Medical Service Association,82%,79%,79,64%,86%,52%,96%,CMS identified issues with this plan's data,95%,95%,94%,42%,85%,97%,82%,65%,78%,61%,39%,34%,9%,85,79,89,86,86,86,0.02,4%,100,Medicare shows only a Star Rating for this topic,83%,83%,96%,100%,0.3,Not enough data available,0.02,4%,100,Medicare shows only a Star Rating for this topic,84,91,99,83%,85%,82%,49%
H3864,Local CCP,Pacificsource Community Health Plans,PacificSource Medicare,PacificSource Health Plans,71%,75%,76,67%,86%,51%,96%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,12%,72%,98%,76%,68%,81%,48%,44%,20%,10%,84,78,93,86,85,87,0.07,9%,80,Medicare shows only a Star Rating for this topic,96%,87%,96%,95%,5.1,59%,0.07,9%,80,Medicare shows only a Star Rating for this topic,82,92,99,83%,85%,83%,83%
H3890,Local CCP,"Hopkins Health Advantage, Inc.",Johns Hopkins HealthCare,Johns Hopkins Healthcare LLC,Not enough data available,Not enough data available,70,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,61%,100%,63%,52%,Not enough data available,Plan too new to be measured,Plan too new to be measured,45%,25%,81,75,88,84,82,85,0.86,13%,60,Not enough data available,100%,45%,93%,96%,4.7,70%,0.86,13%,60,Not enough data available,81,88,99,79%,79%,77%,41%
H3907,Local CCP,"Upmc Health Plan, Inc.",UPMC Health Plan,UPMC Health System,74%,68%,72,65%,86%,44%,97%,94%,97%,89%,95%,49%,78%,95%,85%,83%,79%,55%,45%,63%,10%,87,81,93,87,88,86,0.07,4%,100,Medicare shows only a Star Rating for this topic,99%,97%,98%,98%,8.6,85%,0.07,4%,100,Medicare shows only a Star Rating for this topic,83,91,98,84%,86%,81%,51%
H3909,Local CCP,Qcc Insurance Company,Personal Choice 65 PPO,"Independence Health Group, Inc.",73%,70%,81,70%,88%,54%,87%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,22%,71%,94%,76%,67%,75%,61%,55%,32%,10%,86,80,89,88,84,87,0.08,6%,100,Medicare shows only a Star Rating for this topic,98%,92%,93%,92%,4.6,75%,0.08,6%,100,Medicare shows only a Star Rating for this topic,80,89,97,82%,86%,82%,63%
H3916,Local CCP,Highmark Senior Health Company,Highmark Senior Health Company,Highmark Health,75%,81%,75,61%,82%,50%,98%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,28%,75%,96%,85%,79%,79%,63%,47%,74%,11%,86,80,91,87,85,87,0.05,3%,100,Medicare shows only a Star Rating for this topic,97%,87%,96%,99%,34.3,79%,0.05,3%,100,Medicare shows only a Star Rating for this topic,84,91,98,84%,85%,82%,50%
H3923,Local CCP,Capital Advantage Insurance Company,Capital Advantage Insurance Company,Capital BlueCross,72%,77%,77,70%,84%,49%,90%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,21%,78%,96%,76%,67%,77%,58%,52%,52%,10%,85,80,90,87,85,88,0.04,4%,100,Medicare shows only a Star Rating for this topic,94%,85%,70%,79%,2.1,76%,0.04,4%,100,Medicare shows only a Star Rating for this topic,80,91,99,86%,88%,84%,58%
H3924,Local CCP,Geisinger Indemnity Insurance Company,Geisinger Gold,Geisinger Health System,73%,67%,73,75%,83%,47%,94%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,31%,65%,93%,82%,79%,74%,48%,42%,72%,11%,85,82,92,86,84,87,0.17,11%,100,Medicare shows only a Star Rating for this topic,100%,78%,91%,97%,0.0,64%,0.17,11%,100,Medicare shows only a Star Rating for this topic,83,92,99,82%,84%,80%,59%
H3928,Local CCP,"Aetna Health, Inc. (la)",Coventry Health Care,Aetna Inc.,66%,64%,61,Plan too new to be measured,Plan too new to be measured,47%,98%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,66%,95%,78%,74%,Not enough data available,44%,55%,48%,10%,83,72,90,84,82,86,0.77,20%,80,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,100%,100%,0.0,Not enough data available,0.77,20%,80,Medicare shows only a Star Rating for this topic,80,87,99,74%,74%,72%,48%
H3930,Local CCP,"Spartan Plan Ny, Inc.",Sunrise Advantage Plan,Public Sector Pension Investment Board,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H3931,Local CCP,Aetna Health Inc. (pa),Aetna Medicare,Aetna Inc.,71%,71%,73,70%,87%,51%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,53%,63%,93%,82%,83%,78%,56%,40%,61%,8%,82,78,90,85,84,87,0.22,13%,100,Medicare shows only a Star Rating for this topic,97%,90%,100%,100%,1.6,93%,0.22,13%,100,Medicare shows only a Star Rating for this topic,79,90,99,78%,82%,78%,53%
