2019 Star View: Medicare Report Card Master Table,...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27,...28,...29,...30,...31,...32,...33,...34,...35,...36,...37,...38,...39,...40,...41,...42,...43,...44,...45,...46,...47,...48,...49,...50,...51,...52,...53
H3384,Local CCP,Healthnow New York Inc.,BlueCross BlueShield of WNY and BlueShield of NENY,HealthNow New York Inc.,4,4,4,4,3,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,3,4,4,4,3,3,2,2,3,4,3,4,3,3,4,2,5,5,2,5,4,5,5,5,4,5,5,3,2,4,4,4,4,3,4,3
H3387,Local CCP,"Unitedhealthcare Of New York, Inc.",UnitedHealthcare,"UnitedHealth Group, Inc.",4,4,3,4,3,4,4,2,4,4,4,2,4,5,3,2,3,5,3,2,2,3,1,2,2,1,3,1,3,3,3,5,5,5,5,5,4,3,3,5,2,3,5,4,3,3,3,4
H3388,Local CCP,"Capital District Physicians' Health Plan, Inc.",CDPHP Medicare Advantage,"Capital District Physicians' Health Plan, Inc.",4,5,5,3,5,3,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,5,4,4,5,3,2,4,3,3,5,5,5,5,5,5,3,5,5,3,5,3,4,5,5,2,5,5,5,4,4,5,5,5,4,1,3
H3404,Local CCP,Blue Cross And Blue Shield Of North Carolina,Blue Cross and Blue Shield of North Carolina,Blue Cross and Blue Shield of North Carolina,4,5,4,2,4,4,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,4,4,4,3,3,1,3,4,2,3,5,4,4,3,2,5,4,5,4,4,3,3,4,4,3,4,5,5,2,2,4,4,3,3,3,3
H3416,Local CCP,"Healthpartners Unitypoint Health, Inc.",HealthPartners UnityPoint Health,"HealthPartners UnityPoint Health, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,5,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,5,No data available,4,4,Not enough data available,5
H3447,Local CCP,"Healthkeepers, Inc.",Anthem HealthKeepers,Anthem Inc.,4,5,3,3,4,4,5,4,5,5,5,Not enough data available,5,5,4,5,4,4,2,4,4,3,4,3,4,3,4,3,2,4,2,5,4,5,5,4,Not enough data available,2,4,3,4,4,5,4,3,3,5,4
H3449,Local CCP,Blue Cross And Blue Shield Of North Carolina,Blue Cross and Blue Shield of North Carolina,Blue Cross and Blue Shield of North Carolina,4,4,4,2,4,4,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,3,4,4,3,2,3,2,4,2,3,4,3,4,4,2,4,5,2,4,4,4,3,4,4,4,5,2,5,2,1,4,3,2,3,4,3
H3464,Local CCP,"Unitedhealthcare Of Arkansas, Inc.",UnitedHealthcare,"UnitedHealth Group, Inc.",Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,5,5,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H3471,Local CCP,Health Alliance Northwest Health Plan,Health Alliance Northwest,The Carle Foundation,4,3,3,2,3,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,3,4,4,3,4,1,3,1,4,5,3,4,4,3,2,4,4,5,1,4,3,3,3,3,Not enough data available,4,5,4,4,4,4,4,3,3,3,4
H3499,Local CCP,Coordinated Care Corporation,Allwell,Centene Corporation,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,4,4,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H3528,Local CCP,"Connecticare, Inc.",ConnectiCare,"EmblemHealth, Inc.",4,4,5,4,5,3,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,3,4,5,4,2,2,3,3,4,4,5,4,4,4,3,5,5,3,4,4,4,4,5,3,5,5,5,2,4,5,4,4,4,3,3
H3533,Local CCP,"Humana Health Company Of New York, Inc.",Humana,Humana Inc.,3,3,2,3,4,2,5,4,4,5,4,2,4,5,4,5,4,3,2,3,3,4,3,2,2,2,1,3,2,2,5,4,3,5,5,5,Not enough data available,2,2,5,2,2,5,4,3,3,4,3
H3536,Local CCP,"Matthew Thornton Health Plan, Inc.",Anthem Blue Cross and Blue Shield,Anthem Inc.,3,4,3,2,4,3,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,3,3,3,3,Not enough data available,4,2,4,1,5,4,5,1,3,2,4,4,4,5,Not enough data available,Not enough data available,5,5,3,Not enough data available,4,4,5,2,4,5,4,4,3,5,4
H3561,Local CCP,"Health Net Community Solutions, Inc.","HEALTH NET COMMUNITY SOLUTIONS, INC.",Centene Corporation,4,4,3,Plan too new to be measured,Plan too new to be measured,4,5,4,5,4,5,3,5,5,5,4,3,5,4,2,3,3,2,2,2,3,4,3,5,3,3,5,5,4,4,5,Not enough data available,5,3,3,4,4,5,4,4,3,4,4
H3572,Local CCP,"Ahf Mco Of Georgia, Inc.",AHF,AIDS Healthcare Foundation,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,5,4,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H3597,Local CCP,Aetna Health Inc. (me),Aetna Medicare,Aetna Inc.,5,4,4,4,5,3,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,4,5,5,4,5,3,1,3,5,5,4,4,5,4,4,2,5,5,3,3,5,5,5,5,5,Not enough data available,5,3,4,1,4,5,5,4,4,1,4
H3653,Local CCP,"Paramount Care, Inc.",Paramount Elite,Promedica Health System,4,4,4,4,5,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,3,4,5,3,3,3,5,3,4,4,5,4,5,4,3,5,5,3,Not enough data available,Not enough data available,3,2,5,4,5,5,5,3,4,5,4,3,3,2,3
H3655,Local CCP,Community Insurance Company,Anthem Blue Cross and Blue Shield,Anthem Inc.,3,4,2,3,3,2,4,1,4,4,4,2,3,4,4,4,3,2,2,3,3,3,3,4,3,3,3,4,4,5,2,4,4,5,5,5,5,4,5,5,2,4,5,4,3,3,4,3
H3660,Local CCP,Summacare Inc.,SummaCare Medicare Advantage Plans,Summa Health System Community,3,4,4,4,5,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,3,5,4,5,2,2,3,3,3,3,5,5,4,5,4,4,5,5,3,5,4,5,5,5,4,5,5,5,5,5,5,5,4,4,2,3
H3664,Local CCP,Aultcare Health Insuring Corporation,PrimeTime Health Plan,Aultman Health Foundation,4,4,4,4,3,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,5,5,5,5,3,3,3,3,3,3,4,4,5,5,5,4,5,5,2,5,4,4,5,5,Not enough data available,5,5,4,5,5,5,5,5,4,4,3
H3668,Local CCP,"Mount Carmel Health Plan, Inc.",MediGold,Trinity Health,3,3,4,2,3,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,2,5,4,3,2,2,3,1,4,4,4,5,5,5,5,4,5,4,3,5,5,4,5,5,5,5,4,3,4,4,5,5,4,4,2,3
H3672,Local CCP,The Health Plan Of West Virginia,The Health Plan,Health Plan of West Virginia,3,4,5,3,2,1,4,4,5,5,5,1,3,3,3,4,2,3,3,2,2,2,5,5,5,5,5,4,5,5,3,4,3,4,4,5,Not enough data available,5,5,4,5,5,5,4,4,3,4,2
H3706,Local CCP,"Globalhealth, Inc.",GlobalHealth,"Momentum Health Holdings, LLC",3,4,3,2,2,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,3,5,4,5,4,2,2,4,4,3,4,5,5,4,3,3,3,4,4,2,4,4,4,5,Not enough data available,3,4,5,2,4,5,3,2,3,1,1
H3708,Local CCP,"Oklahoma Superior Select, Inc.",American Health Advantage of Oklahoma,"American Health Companies, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,2,3,3,3,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,4,4,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,4,No data available,1,3,3,No data available
