sex,sex_orientation,race,edu,coverage,citizen,income_sqrt
Female,Straight,White,Associate degree,Covered,US Citizen,308.2207001484488
Male,Gay/Lesbian,White,"Some college, no degree",Covered,US Citizen,254.95097567963924
Male,Straight,White,"Some college, no degree",Covered,US Citizen,158.74507866387543
Female,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,469.041575982343
Female,Straight,White,Master's degree,Covered,US Citizen,275.4160489150914
Female,Straight,White,"Some college, no degree",Covered,US Citizen,197.48417658131498
Male,Straight,White,Master's degree,Covered,US Citizen,360.5551275463989
Female,Straight,White,Associate degree,Covered,US Citizen,418.33001326703777
Female,Straight,White,High school graduate,Covered,US Citizen,154.84508387417407
Female,Straight,White,"Some college, no degree",Covered,US Citizen,223.60679774997897
Female,Straight,White,Bachelor's degree,Covered,US Citizen,184.39088914585776
Female,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,109.54451150103323
Male,Straight,White,Bachelor's degree,Covered,US Citizen,374.16573867739413
Male,Straight,White,Bachelor's degree,Covered,US Citizen,200
Female,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,157.48015748023622
Male,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,Master's degree,Covered,US Citizen,469.041575982343
Female,Straight,White,High school graduate,Covered,US Citizen,316.22776601683796
Male,Straight,White,Less than a high school diploma,Covered,US Citizen,157.4166446091391
Female,Straight,White,High school graduate,Covered,US Citizen,169.7586522095413
Female,Straight,White,High school graduate,Covered,US Citizen,151.65750888103102
Male,Straight,White,High school graduate,Covered,US Citizen,204.93901531919198
Male,Straight,White,High school graduate,Covered,US Citizen,158.11388300841898
Female,Straight,White,Less than a high school diploma,Covered,US Citizen,316.22776601683796
Female,Straight,White,"Some college, no degree",Covered,US Citizen,327.1284151522151
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,234.5207879911715
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,316.22776601683796
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,173.20508075688772
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,173.20508075688772
Male,Straight,Hispanic,Bachelor's degree,Covered,Non-US Citizen,254.95097567963924
Female,Straight,Hispanic,High school graduate,Covered,Non-US Citizen,244.59149617270018
Male,Straight,Hispanic,Less than a high school diploma,Covered,Non-US Citizen,116.3958762156117
Male,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,194.93588689617928
Female,Straight,Hispanic,High school graduate,Covered,Non-US Citizen,151.65750888103102
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,354.96478698597696
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,158.11388300841898
Female,Straight,Hispanic,Master's degree,Covered,US Citizen,242.616982093175
Male,Straight,Hispanic,Bachelor's degree,Not covered,Non-US Citizen,250.99800796022265
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,469.041575982343
Male,Straight,Hispanic,Bachelor's degree,Covered,Non-US Citizen,308.2207001484488
Male,Straight,Hispanic,High school graduate,Covered,Non-US Citizen,300
Male,Straight,Hispanic,Bachelor's degree,Covered,Non-US Citizen,134.16407864998737
Female,Straight,Hispanic,Associate degree,Not covered,US Citizen,181.6590212458495
Male,Straight,Black/African American,Master's degree,Covered,US Citizen,200
Female,Straight,White,High school graduate,Covered,US Citizen,264.5751311064591
Female,Straight,White,"Some college, no degree",Covered,US Citizen,343.51128074635335
Male,Straight,White,"Some college, no degree",Covered,US Citizen,469.041575982343
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,254.95097567963924
Female,Straight,Hispanic,Associate degree,Not covered,Non-US Citizen,161.24515496597098
Female,Straight,Black/African American,Master's degree,Covered,US Citizen,212.13203435596427
Male,Straight,Hispanic,Bachelor's degree,Covered,Non-US Citizen,224.12942689437278
Female,Straight,White,"Some college, no degree",Covered,US Citizen,240.8318915758459
Female,Straight,White,Master's degree,Covered,US Citizen,176.0681686165901
Female,Straight,White,Associate degree,Covered,US Citizen,274.2517092016019
Male,Straight,White,Bachelor's degree,Covered,US Citizen,319.9906248626669
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,130.38404810405297
Female,Straight,White,"Some college, no degree",Covered,US Citizen,316.22776601683796
Male,Straight,White,Associate degree,Covered,US Citizen,274.82721844824613
Female,Straight,White,Bachelor's degree,Covered,US Citizen,141.4213562373095
Male,Straight,White,Bachelor's degree,Covered,US Citizen,386.0828926538963
Male,Straight,White,Master's degree,Covered,US Citizen,387.2983346207417
Male,Straight,White,High school graduate,Covered,US Citizen,109.54451150103323
Female,Straight,White,Associate degree,Covered,US Citizen,154.91933384829667
Female,Straight,White,Master's degree,Covered,US Citizen,158.2845538895062
Male,Straight,White,Bachelor's degree,Covered,US Citizen,300
Female,Straight,White,Bachelor's degree,Covered,US Citizen,148.32396974191326
Female,Straight,White,Bachelor's degree,Covered,US Citizen,300
Male,Straight,White,High school graduate,Covered,US Citizen,244.94897427831782
Female,Straight,White,GED or equivalent,Covered,US Citizen,200
Male,Straight,White,High school graduate,Covered,US Citizen,331.66247903554
Male,Straight,White,Associate degree,Covered,US Citizen,240.8318915758459
Female,Straight,White,High school graduate,Covered,US Citizen,223.60679774997897
Male,Straight,White,Associate degree,Covered,US Citizen,316.22776601683796
Female,Straight,White,High school graduate,Covered,US Citizen,447.21359549995793
Male,Straight,Black/African American,Master's degree,Covered,US Citizen,264.5751311064591
Female,Straight,Hispanic,High school graduate,Not covered,US Citizen,223.60679774997897
Female,Straight,White,High school graduate,Covered,US Citizen,264.5751311064591
Female,Straight,White,High school graduate,Covered,US Citizen,249.79991993593592
Male,Straight,White,Associate degree,Covered,US Citizen,184.39088914585776
Male,Straight,White,"Some college, no degree",Covered,Non-US Citizen,122.47448713915891
Male,Straight,White,High school graduate,Covered,US Citizen,151.65750888103102
Female,Straight,White,High school graduate,Covered,US Citizen,154.29517166781338
Female,Straight,White,Associate degree,Covered,US Citizen,387.2983346207417
Male,Straight,White,Bachelor's degree,Covered,US Citizen,286.35642126552705
Female,Straight,White,Associate degree,Covered,US Citizen,197.48417658131498
Male,Straight,White,Associate degree,Not covered,US Citizen,291.547594742265
Male,Straight,White,Bachelor's degree,Covered,US Citizen,100
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,187.08286933869707
Female,Straight,White,Bachelor's degree,Covered,US Citizen,282.842712474619
Female,Straight,White,"Some college, no degree",Covered,US Citizen,244.94897427831782
Male,Straight,White,"Some college, no degree",Not covered,US Citizen,167.33200530681512
Male,Straight,White,Bachelor's degree,Covered,US Citizen,212.13203435596427
Female,Straight,White,Master's degree,Covered,US Citizen,173.20508075688772
Female,Straight,White,"Some college, no degree",Covered,US Citizen,330.15148038438355
Female,Straight,Hispanic,Associate degree,Not covered,US Citizen,164.31676725154983
Male,Straight,Hispanic,"Some college, no degree",Covered,Non-US Citizen,237.69728648009425
Male,Straight,White,Master's degree,Covered,US Citizen,250.99800796022265
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,200
Female,Straight,White,"Some college, no degree",Covered,US Citizen,346.41016151377545
Male,Straight,White,Bachelor's degree,Covered,US Citizen,418.33001326703777
Male,Straight,Black/African American,Associate degree,Covered,US Citizen,331.66247903554
Female,Straight,White,"Some college, no degree",Covered,US Citizen,187.08286933869707
Female,Straight,Asian,High school graduate,Covered,US Citizen,244.94897427831782
Male,Straight,White,Bachelor's degree,Covered,US Citizen,273.8612787525831
Female,Straight,White,High school graduate,Covered,US Citizen,244.94897427831782
Female,Straight,White,Less than a high school diploma,Covered,US Citizen,167.33200530681512
Male,Straight,White,High school graduate,Covered,US Citizen,296.6479394838265
Female,Straight,White,Master's degree,Covered,US Citizen,435.88989435406734
Male,Straight,White,Associate degree,Covered,US Citizen,291.547594742265
Female,Straight,White,High school graduate,Covered,US Citizen,173.20508075688772
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,234.5207879911715
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,316.22776601683796
Female,Straight,Black/African American,Bachelor's degree,Not covered,US Citizen,234.5207879911715
Female,Straight,White,Master's degree,Covered,US Citizen,367.4234614174767
Male,Straight,Hispanic,Associate degree,Covered,US Citizen,236.64319132398464
Male,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Male,Straight,Black/African American,Master's degree,Covered,US Citizen,282.842712474619
Female,Straight,White,Associate degree,Covered,US Citizen,173.20508075688772
Female,Straight,White,Bachelor's degree,Covered,US Citizen,254.95097567963924
Female,Straight,White,Bachelor's degree,Covered,US Citizen,166.1324772583615
Female,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Female,Bisexual,White,Doctoral degree,Covered,US Citizen,469.041575982343
Female,Straight,White,"Some college, no degree",Covered,US Citizen,311.46588898304736
Male,Straight,White,High school graduate,Covered,US Citizen,156.77372228788855
Female,Straight,White,Associate degree,Covered,US Citizen,316.22776601683796
Male,Straight,Asian,Bachelor's degree,Covered,Non-US Citizen,456.0701700396552
Male,Straight,White,Bachelor's degree,Covered,US Citizen,279.28480087537883
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,234.5207879911715
Female,Straight,Black/African American,Less than a high school diploma,Covered,Non-US Citizen,173.20508075688772
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,254.95097567963924
Male,Straight,Asian,Less than a high school diploma,Not covered,Non-US Citizen,228.0350850198276
Female,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,244.94897427831782
Male,Straight,Black/African American,"Some college, no degree",Covered,Non-US Citizen,339.1164991562634
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,188.82266813070936
Male,Straight,Black/African American,Associate degree,Not covered,US Citizen,89.44271909999159
Female,Straight,White,Master's degree,Covered,US Citizen,250.99800796022265
Female,Straight,White,Associate degree,Covered,US Citizen,216.79483388678798
Female,Straight,White,Master's degree,Covered,US Citizen,316.22776601683796
Male,Straight,White,High school graduate,Covered,US Citizen,282.842712474619
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,0
Female,Straight,White,"Some college, no degree",Covered,US Citizen,173.20508075688772
Female,Straight,White,Less than a high school diploma,Covered,US Citizen,112.03570859328734
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,170.29386365926402
Male,Straight,White,Bachelor's degree,Covered,US Citizen,316.22776601683796
Female,Straight,Asian,Master's degree,Covered,US Citizen,286.5274855925693
Female,Straight,White,Bachelor's degree,Covered,US Citizen,367.4234614174767
Female,Straight,Asian,Master's degree,Covered,US Citizen,282.3154264293753
Male,Straight,White,Bachelor's degree,Covered,US Citizen,387.2983346207417
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,173.20508075688772
Male,Straight,Hispanic,Associate degree,Covered,US Citizen,291.547594742265
Female,Straight,Hispanic,High school graduate,Covered,Non-US Citizen,264.5751311064591
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,264.5751311064591
Female,Straight,White,Bachelor's degree,Covered,US Citizen,196.468827043885
Male,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,435.88989435406734
Female,Straight,White,Bachelor's degree,Covered,US Citizen,273.8612787525831
Female,Straight,White,Professional school degree,Covered,US Citizen,254.95097567963924
Male,Straight,White,Associate degree,Covered,US Citizen,286.35642126552705
Male,Straight,White,Master's degree,Covered,US Citizen,234.5207879911715
Male,Straight,White,Bachelor's degree,Covered,US Citizen,254.95097567963924
Female,Straight,White,Associate degree,Covered,US Citizen,469.041575982343
Female,Straight,White,Master's degree,Covered,US Citizen,419.52353926806063
Male,Straight,White,"Some college, no degree",Covered,US Citizen,324.037034920393
Male,Straight,White,High school graduate,Covered,US Citizen,219.08902300206645
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,234.5207879911715
Female,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,204.93901531919198
Female,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,141.4213562373095
Female,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,200
